,date,ticker,RealizedVol_3d,Target
9230,2022-10-18,NVDA,0.06462044872274654,0.06025258748524688
19903,2022-10-18,ORCL,0.02827645742388271,0.029057670905054418
22366,2022-10-18,PEP,0.028931602648407804,0.022828368261155866
199,2022-10-18,PG,0.015271496139715285,0.014086451194985767
29755,2022-10-18,PGR,0.04403818002656319,0.04366132315538434
16619,2022-10-18,PLTR,0.06143508872152909,0.0644192244777945
7588,2022-10-18,PM,0.02067182335330223,0.016773108134876247
23187,2022-10-18,RTX,0.028620981918735567,0.03246665163699126
21545,2022-10-18,TMO,0.022697053657600285,0.02181820509853705
1841,2022-10-18,TSLA,0.07398959021665999,0.072851505740585
14156,2022-10-18,UNH,0.00716491511662414,0.008338648686866706
24008,2022-10-18,VZ,0.01252328608802662,0.01376152960863798
25650,2022-10-18,WFC,0.015988361233331916,0.001350061348717478
10872,2022-10-18,WMT,0.01261361119739551,0.017662169456353887
4305,2022-10-19,AAPL,0.03132820065989236,0.01453448396243909
18262,2022-10-19,ABT,0.021160860156242658,0.04966950119174756
20725,2022-10-19,ACHR,0.03700859724626662,0.041426768788779406
30577,2022-10-19,ACN,0.028041232235661875,0.019981135596458893
11694,2022-10-19,AMZN,0.05792607331162492,0.03784354708638778
10052,2022-10-19,BRK-B,0.015967212785993664,0.016281967827995746
5126,2022-10-19,COST,0.02816926870773069,0.013964663231964141
27293,2022-10-19,CRM,0.03554603707000043,0.022381146088255845
13336,2022-10-19,CRWD,0.046253221416291915,0.03718861116428334
24830,2022-10-19,CVX,0.022598784029377098,0.014119761163069771
14978,2022-10-19,GOOG,0.03120930695212267,0.02428984461301371
3484,2022-10-19,GOOGL,0.0303243168814492,0.023427842138843614
12515,2022-10-19,HD,0.02209765001552387,0.02839614988302029
26472,2022-10-19,IBM,0.015231688601466339,0.008957669582955964
17441,2022-10-19,INTU,0.0508820165996975,0.0396341830575694
28114,2022-10-19,ISRG,0.040028847666977875,0.036603672678270305
19083,2022-10-19,JNJ,0.009694937255308128,0.011007244795941814
2663,2022-10-19,JPM,0.012848856214513652,0.03192413940580377
5947,2022-10-19,KO,0.01681507520375933,0.012528750813792245
1021,2022-10-19,MCD,0.015572262182070284,0.0037449452802291246
8410,2022-10-19,META,0.04455206988462342,0.03544814944304822
28935,2022-10-19,MRK,0.012378423256555984,0.01768849824188647
15799,2022-10-19,MSFT,0.03180826065826183,0.024734178166015332
6768,2022-10-19,NFLX,0.04612920736681938,0.0742585268759383
9231,2022-10-19,NVDA,0.06025258748524688,0.03004796573083467
19904,2022-10-19,ORCL,0.029057670905054418,0.02797980674633348
22367,2022-10-19,PEP,0.022828368261155866,0.013827566169135054
200,2022-10-19,PG,0.014086451194985767,0.005452852504267367
29756,2022-10-19,PGR,0.04366132315538434,0.014601248900577127
16620,2022-10-19,PLTR,0.0644192244777945,0.04351029250423663
7589,2022-10-19,PM,0.016773108134876247,0.0035230063661126705
23188,2022-10-19,RTX,0.03246665163699126,0.015741180614432485
21546,2022-10-19,TMO,0.02181820509853705,0.0335985061445829
1842,2022-10-19,TSLA,0.072851505740585,0.03698451731506398
14157,2022-10-19,UNH,0.008338648686866706,0.010916146815105622
24009,2022-10-19,VZ,0.01376152960863798,0.018220912749412642
25651,2022-10-19,WFC,0.001350061348717478,0.023540421333270594
10873,2022-10-19,WMT,0.017662169456353887,0.012010329116931456
4306,2022-10-20,AAPL,0.01453448396243909,0.006476587144296854
18263,2022-10-20,ABT,0.04966950119174756,0.03983564135954935
20726,2022-10-20,ACHR,0.041426768788779406,0.008898580180025928
30578,2022-10-20,ACN,0.019981135596458893,0.007822579274747738
11695,2022-10-20,AMZN,0.03784354708638778,0.017008400949935415
10053,2022-10-20,BRK-B,0.016281967827995746,0.018297466927585788
5127,2022-10-20,COST,0.013964663231964141,0.017429831772860237
27294,2022-10-20,CRM,0.022381146088255845,0.02118234432760938
13337,2022-10-20,CRWD,0.03718861116428334,0.03135849441719497
24831,2022-10-20,CVX,0.014119761163069771,0.014639454441672096
14979,2022-10-20,GOOG,0.02428984461301371,0.008892170814857813
3485,2022-10-20,GOOGL,0.023427842138843614,0.010091146803673607
12516,2022-10-20,HD,0.02839614988302029,0.024516511411659326
26473,2022-10-20,IBM,0.008957669582955964,0.02605353886590726
17442,2022-10-20,INTU,0.0396341830575694,0.014132667014061176
28115,2022-10-20,ISRG,0.036603672678270305,0.0458384597429419
19084,2022-10-20,JNJ,0.011007244795941814,0.005270097475281365
2664,2022-10-20,JPM,0.03192413940580377,0.02295524629936166
5948,2022-10-20,KO,0.012528750813792245,0.015204842633259935
1022,2022-10-20,MCD,0.0037449452802291246,0.007614835442348928
8411,2022-10-20,META,0.03544814944304822,0.008408395862222359
28936,2022-10-20,MRK,0.01768849824188647,0.00975832970243933
15800,2022-10-20,MSFT,0.024734178166015332,0.006293539268589708
6769,2022-10-20,NFLX,0.0742585268759383,0.08502568141428903
9232,2022-10-20,NVDA,0.03004796573083467,0.0029124569904358513
19905,2022-10-20,ORCL,0.02797980674633348,0.029313998864410804
22368,2022-10-20,PEP,0.013827566169135054,0.013769373422592336
201,2022-10-20,PG,0.005452852504267367,0.01246144215050796
29757,2022-10-20,PGR,0.014601248900577127,0.015061237037465534
16621,2022-10-20,PLTR,0.04351029250423663,0.030948908445482953
7590,2022-10-20,PM,0.0035230063661126705,0.013094632414619719
23189,2022-10-20,RTX,0.015741180614432485,0.020495342765478854
21547,2022-10-20,TMO,0.0335985061445829,0.029058980247112308
1843,2022-10-20,TSLA,0.03698451731506398,0.0419722346482429
14158,2022-10-20,UNH,0.010916146815105622,0.002591984267943063
24010,2022-10-20,VZ,0.018220912749412642,0.012680989811388798
25652,2022-10-20,WFC,0.023540421333270594,0.01998760002126509
10874,2022-10-20,WMT,0.012010329116931456,0.01256192100260452
4307,2022-10-21,AAPL,0.006476587144296854,0.016468728764667134
18264,2022-10-21,ABT,0.03983564135954935,0.03201403513833782
20727,2022-10-21,ACHR,0.008898580180025928,0.030026443520053292
30579,2022-10-21,ACN,0.007822579274747738,0.020134570474260923
11696,2022-10-21,AMZN,0.017008400949935415,0.023986639572594448
10054,2022-10-21,BRK-B,0.018297466927585788,0.027491702241440628
5128,2022-10-21,COST,0.017429831772860237,0.02276291236865352
27295,2022-10-21,CRM,0.02118234432760938,0.012229705060220341
13338,2022-10-21,CRWD,0.03135849441719497,0.023354646212566145
24832,2022-10-21,CVX,0.014639454441672096,0.013801897571201434
14980,2022-10-21,GOOG,0.008892170814857813,0.010305414746593987
3486,2022-10-21,GOOGL,0.010091146803673607,0.011612420178651354
12517,2022-10-21,HD,0.024516511411659326,0.029598064491359582
26474,2022-10-21,IBM,0.02605353886590726,0.025954854873939573
17443,2022-10-21,INTU,0.014132667014061176,0.029208016216601736
28116,2022-10-21,ISRG,0.0458384597429419,0.04392432726269709
19085,2022-10-21,JNJ,0.005270097475281365,0.015090601348622876
2665,2022-10-21,JPM,0.02295524629936166,0.03782154379681497
5949,2022-10-21,KO,0.015204842633259935,0.016615807722732155
1023,2022-10-21,MCD,0.007614835442348928,0.01154934997595647
8412,2022-10-21,META,0.008408395862222359,0.00890925712821466
28937,2022-10-21,MRK,0.00975832970243933,0.022724232295140114
15801,2022-10-21,MSFT,0.006293539268589708,0.01779839142043128
6770,2022-10-21,NFLX,0.08502568141428903,0.07428821610127793
9233,2022-10-21,NVDA,0.0029124569904358513,0.00781201231394666
19906,2022-10-21,ORCL,0.029313998864410804,0.03361930360629176
22369,2022-10-21,PEP,0.013769373422592336,0.011371689275637026
202,2022-10-21,PG,0.01246144215050796,0.013822771247405611
29758,2022-10-21,PGR,0.015061237037465534,0.02479303933381521
16622,2022-10-21,PLTR,0.030948908445482953,0.0322529223618828
7591,2022-10-21,PM,0.013094632414619719,0.017050696030575168
23190,2022-10-21,RTX,0.020495342765478854,0.009754186366225189
21548,2022-10-21,TMO,0.029058980247112308,0.032771156839641526
1844,2022-10-21,TSLA,0.0419722346482429,0.05243133193089573
14159,2022-10-21,UNH,0.002591984267943063,0.015159934994578078
24011,2022-10-21,VZ,0.012680989811388798,0.02822738341083098
25653,2022-10-21,WFC,0.01998760002126509,0.025277026191026945
10875,2022-10-21,WMT,0.01256192100260452,0.01206842194844956
4308,2022-10-24,AAPL,0.016468728764667134,0.015255629417462961
18265,2022-10-24,ABT,0.03201403513833782,0.03184376345985799
20728,2022-10-24,ACHR,0.030026443520053292,0.023567965664401003
30580,2022-10-24,ACN,0.020134570474260923,0.02017117706041738
11697,2022-10-24,AMZN,0.023986639572594448,0.01877359694536805
10055,2022-10-24,BRK-B,0.027491702241440628,0.025688711900415547
5129,2022-10-24,COST,0.02276291236865352,0.028559463779593723
27296,2022-10-24,CRM,0.012229705060220341,0.011098652313601296
13339,2022-10-24,CRWD,0.023354646212566145,0.0036799003900511965
24833,2022-10-24,CVX,0.013801897571201434,0.013255744792198362
14981,2022-10-24,GOOG,0.010305414746593987,0.006167393268802581
3487,2022-10-24,GOOGL,0.011612420178651354,0.005453271590561156
12518,2022-10-24,HD,0.029598064491359582,0.027378802082526077
26475,2022-10-24,IBM,0.025954854873939573,0.01805705278119123
17444,2022-10-24,INTU,0.029208016216601736,0.023402444805343568
28117,2022-10-24,ISRG,0.04392432726269709,0.014292840783739692
19086,2022-10-24,JNJ,0.015090601348622876,0.009655057287829867
2666,2022-10-24,JPM,0.03782154379681497,0.03099532510699836
5950,2022-10-24,KO,0.016615807722732155,0.022907862915801453
1024,2022-10-24,MCD,0.01154934997595647,0.011823599528104174
8413,2022-10-24,META,0.00890925712821466,0.005763176313907133
28938,2022-10-24,MRK,0.022724232295140114,0.01663493693038507
15802,2022-10-24,MSFT,0.01779839142043128,0.014366322573421278
6771,2022-10-24,NFLX,0.07428821610127793,0.05784536596853595
9234,2022-10-24,NVDA,0.00781201231394666,0.006400998218365756
19907,2022-10-24,ORCL,0.03361930360629176,0.025617754260499063
22370,2022-10-24,PEP,0.011371689275637026,0.01884682202780279
203,2022-10-24,PG,0.013822771247405611,0.013214839126816487
29759,2022-10-24,PGR,0.02479303933381521,0.024764478180276734
16623,2022-10-24,PLTR,0.0322529223618828,0.01679706617958268
7592,2022-10-24,PM,0.017050696030575168,0.01756899439093718
23191,2022-10-24,RTX,0.009754186366225189,0.010775835149235339
21549,2022-10-24,TMO,0.032771156839641526,0.03212626278274417
1845,2022-10-24,TSLA,0.05243133193089573,0.0505124958285545
14160,2022-10-24,UNH,0.015159934994578078,0.011846231266998937
24012,2022-10-24,VZ,0.02822738341083098,0.034326185180484574
25654,2022-10-24,WFC,0.025277026191026945,0.013564792106434341
10876,2022-10-24,WMT,0.01206842194844956,0.0099335541255974
4309,2022-10-25,AAPL,0.015255629417462961,0.006196878578665713
18266,2022-10-25,ABT,0.03184376345985799,0.021091967555146744
20729,2022-10-25,ACHR,0.023567965664401003,0.03491005135631965
30581,2022-10-25,ACN,0.02017117706041738,0.005570827884194583
11698,2022-10-25,AMZN,0.01877359694536805,0.01733880646308711
10056,2022-10-25,BRK-B,0.025688711900415547,0.013398208500636064
5130,2022-10-25,COST,0.028559463779593723,0.01806230186458297
27297,2022-10-25,CRM,0.011098652313601296,0.012895677965871417
13340,2022-10-25,CRWD,0.0036799003900511965,0.007960737710926747
24834,2022-10-25,CVX,0.013255744792198362,0.012740730855044168
14982,2022-10-25,GOOG,0.006167393268802581,0.004799092991667783
3488,2022-10-25,GOOGL,0.005453271590561156,0.003871501675544504
12519,2022-10-25,HD,0.027378802082526077,0.0027842716935871223
26476,2022-10-25,IBM,0.01805705278119123,0.00984617918025891
17445,2022-10-25,INTU,0.023402444805343568,0.02082258256562554
28118,2022-10-25,ISRG,0.014292840783739692,0.03670354830949736
19087,2022-10-25,JNJ,0.009655057287829867,0.011849566035443387
2667,2022-10-25,JPM,0.03099532510699836,0.0292258616600672
5951,2022-10-25,KO,0.022907862915801453,0.006463036487034066
1025,2022-10-25,MCD,0.011823599528104174,0.00973821742799478
8414,2022-10-25,META,0.005763176313907133,0.038931586176823275
28939,2022-10-25,MRK,0.01663493693038507,0.012963949910424339
15803,2022-10-25,MSFT,0.014366322573421278,0.005822983072359193
6772,2022-10-25,NFLX,0.05784536596853595,0.052237816924418305
9235,2022-10-25,NVDA,0.006400998218365756,0.021615006097001583
19908,2022-10-25,ORCL,0.025617754260499063,0.027018873640961536
22371,2022-10-25,PEP,0.01884682202780279,0.012138677888967856
204,2022-10-25,PG,0.013214839126816487,0.0034288896634392086
29760,2022-10-25,PGR,0.024764478180276734,0.01988957480770313
16624,2022-10-25,PLTR,0.01679706617958268,0.02529173473159999
7593,2022-10-25,PM,0.01756899439093718,0.0049683302847150935
23192,2022-10-25,RTX,0.010775835149235339,0.01701226081145745
21550,2022-10-25,TMO,0.03212626278274417,0.0018507413791455443
1846,2022-10-25,TSLA,0.0505124958285545,0.03504424620406035
14161,2022-10-25,UNH,0.011846231266998937,0.013774147357054253
24013,2022-10-25,VZ,0.034326185180484574,0.034583228146717784
25655,2022-10-25,WFC,0.013564792106434341,0.012345530388547084
10877,2022-10-25,WMT,0.0099335541255974,0.008627080870299973
4310,2022-10-26,AAPL,0.006196878578665713,0.021308108962178423
18267,2022-10-26,ABT,0.021091967555146744,0.01966916374103391
20730,2022-10-26,ACHR,0.03491005135631965,0.06231877246511463
30582,2022-10-26,ACN,0.005570827884194583,0.01326600217896755
11699,2022-10-26,AMZN,0.01733880646308711,0.026763323375377204
10057,2022-10-26,BRK-B,0.013398208500636064,0.010074652282204118
5131,2022-10-26,COST,0.01806230186458297,0.021316244233177885
27298,2022-10-26,CRM,0.012895677965871417,0.03072197805701783
13341,2022-10-26,CRWD,0.007960737710926747,0.01417887878475707
24835,2022-10-26,CVX,0.012740730855044168,0.006835769634947185
14983,2022-10-26,GOOG,0.004799092991667783,0.06539729005004126
3489,2022-10-26,GOOGL,0.003871501675544504,0.06231742217094578
12520,2022-10-26,HD,0.0027842716935871223,0.015541509979320363
26477,2022-10-26,IBM,0.00984617918025891,0.010102599612321723
17446,2022-10-26,INTU,0.02082258256562554,0.026336508341356715
28119,2022-10-26,ISRG,0.03670354830949736,0.039373050773469066
19088,2022-10-26,JNJ,0.011849566035443387,0.0076946845024364234
2668,2022-10-26,JPM,0.0292258616600672,0.0055688757943503095
5952,2022-10-26,KO,0.006463036487034066,0.011176535948434582
1026,2022-10-26,MCD,0.00973821742799478,0.0009624092609821371
8415,2022-10-26,META,0.038931586176823275,0.05804085499116307
28940,2022-10-26,MRK,0.012963949910424339,0.007413927765924293
15804,2022-10-26,MSFT,0.005822983072359193,0.054768954862296486
6773,2022-10-26,NFLX,0.052237816924418305,0.030566748584099763
9236,2022-10-26,NVDA,0.021615006097001583,0.04004809677047004
19909,2022-10-26,ORCL,0.027018873640961536,0.011516928689085527
22372,2022-10-26,PEP,0.012138677888967856,0.01317194218618436
205,2022-10-26,PG,0.0034288896634392086,0.0028807527078231936
29761,2022-10-26,PGR,0.01988957480770313,0.009234754154881475
16625,2022-10-26,PLTR,0.02529173473159999,0.031179749234630145
7594,2022-10-26,PM,0.0049683302847150935,0.003608930097657136
23193,2022-10-26,RTX,0.01701226081145745,0.02050380455614914
21551,2022-10-26,TMO,0.0018507413791455443,0.02336600649753871
1847,2022-10-26,TSLA,0.03504424620406035,0.034273689992040356
14162,2022-10-26,UNH,0.013774147357054253,0.008654595807542482
24014,2022-10-26,VZ,0.034583228146717784,0.009071241858223299
25656,2022-10-26,WFC,0.012345530388547084,0.0023621237484155394
10878,2022-10-26,WMT,0.008627080870299973,0.007583815615286243
4311,2022-10-27,AAPL,0.021308108962178423,0.02619172902603069
18268,2022-10-27,ABT,0.01966916374103391,0.010017657791662792
20731,2022-10-27,ACHR,0.06231877246511463,0.06572487066883197
30583,2022-10-27,ACN,0.01326600217896755,0.01294869265421626
11700,2022-10-27,AMZN,0.026763323375377204,0.02731426483934068
10058,2022-10-27,BRK-B,0.010074652282204118,0.004619220845108628
5132,2022-10-27,COST,0.021316244233177885,0.004137962984909869
27299,2022-10-27,CRM,0.03072197805701783,0.030598780737311756
13342,2022-10-27,CRWD,0.01417887878475707,0.014604111870048843
24836,2022-10-27,CVX,0.006835769634947185,0.004044470117121937
14984,2022-10-27,GOOG,0.06539729005004126,0.0583598762124486
3490,2022-10-27,GOOGL,0.06231742217094578,0.055435414024379646
12521,2022-10-27,HD,0.015541509979320363,0.013585737668010061
26478,2022-10-27,IBM,0.010102599612321723,0.009201243111842226
17447,2022-10-27,INTU,0.026336508341356715,0.027241743929168085
28120,2022-10-27,ISRG,0.039373050773469066,0.042242198705162576
19089,2022-10-27,JNJ,0.0076946845024364234,0.0054689416272981255
2669,2022-10-27,JPM,0.0055688757943503095,0.004786689919060701
5953,2022-10-27,KO,0.011176535948434582,0.011296708415554562
1027,2022-10-27,MCD,0.0009624092609821371,0.017691197196854934
8416,2022-10-27,META,0.05804085499116307,0.15428439271692976
28941,2022-10-27,MRK,0.007413927765924293,0.005070637216827476
15805,2022-10-27,MSFT,0.054768954862296486,0.045992343843241364
6774,2022-10-27,NFLX,0.030566748584099763,0.01965962438228347
9237,2022-10-27,NVDA,0.04004809677047004,0.0403849997243584
19910,2022-10-27,ORCL,0.011516928689085527,0.011139006805458993
22373,2022-10-27,PEP,0.01317194218618436,0.002925329291468629
206,2022-10-27,PG,0.0028807527078231936,0.005403876454246832
29762,2022-10-27,PGR,0.009234754154881475,0.011026615389569809
16626,2022-10-27,PLTR,0.031179749234630145,0.030030893990169165
7595,2022-10-27,PM,0.003608930097657136,0.008239556443259907
23194,2022-10-27,RTX,0.02050380455614914,0.02060831707851204
21552,2022-10-27,TMO,0.02336600649753871,0.02125377704425363
1848,2022-10-27,TSLA,0.034273689992040356,0.027360586297428623
14163,2022-10-27,UNH,0.008654595807542482,0.004616404986993285
24015,2022-10-27,VZ,0.009071241858223299,0.009972993663998606
25657,2022-10-27,WFC,0.0023621237484155394,0.00420163813467083
10879,2022-10-27,WMT,0.007583815615286243,0.005446207260909924
4312,2022-10-28,AAPL,0.02619172902603069,0.05833307733681327
18269,2022-10-28,ABT,0.010017657791662792,0.02078059505184473
20732,2022-10-28,ACHR,0.06572487066883197,0.056894446238284345
30584,2022-10-28,ACN,0.01294869265421626,0.020340904964316606
11701,2022-10-28,AMZN,0.02731426483934068,0.015729823975897488
10059,2022-10-28,BRK-B,0.004619220845108628,0.01911907709824609
5133,2022-10-28,COST,0.004137962984909869,0.017764076196174292
27300,2022-10-28,CRM,0.030598780737311756,0.026606427452971343
13343,2022-10-28,CRWD,0.014604111870048843,0.013251031397089164
24837,2022-10-28,CVX,0.004044470117121937,0.004311447429383177
14985,2022-10-28,GOOG,0.0583598762124486,0.0696909637379953
3491,2022-10-28,GOOGL,0.055435414024379646,0.06782860717077954
12522,2022-10-28,HD,0.013585737668010061,0.014367489426514808
26479,2022-10-28,IBM,0.009201243111842226,0.014843740569341906
17448,2022-10-28,INTU,0.027241743929168085,0.02105526622226203
28121,2022-10-28,ISRG,0.042242198705162576,0.00800507269164122
19090,2022-10-28,JNJ,0.0054689416272981255,0.007164981156761838
2670,2022-10-28,JPM,0.004786689919060701,0.00447096958850736
5954,2022-10-28,KO,0.011296708415554562,0.009445653555777402
1028,2022-10-28,MCD,0.017691197196854934,0.017861192559420074
8417,2022-10-28,META,0.15428439271692976,0.13384502692598374
28942,2022-10-28,MRK,0.005070637216827476,0.0031752354459206604
15806,2022-10-28,MSFT,0.045992343843241364,0.05869302218795419
6775,2022-10-28,NFLX,0.01965962438228347,0.017903709055809777
9238,2022-10-28,NVDA,0.0403849997243584,0.039203626545130994
19911,2022-10-28,ORCL,0.011139006805458993,0.012978864420757689
22374,2022-10-28,PEP,0.002925329291468629,0.010207434416231734
207,2022-10-28,PG,0.005403876454246832,0.012764575605092442
29763,2022-10-28,PGR,0.011026615389569809,0.019516893594859742
16627,2022-10-28,PLTR,0.030030893990169165,0.008373197956039316
7596,2022-10-28,PM,0.008239556443259907,0.017098354328135647
23195,2022-10-28,RTX,0.02060831707851204,0.010798331074891332
21553,2022-10-28,TMO,0.02125377704425363,0.01695301821034257
1849,2022-10-28,TSLA,0.027360586297428623,0.006664039335826205
14164,2022-10-28,UNH,0.004616404986993285,0.01003885616307653
24016,2022-10-28,VZ,0.009972993663998606,0.025985370232175085
25658,2022-10-28,WFC,0.00420163813467083,0.008214454617303584
10880,2022-10-28,WMT,0.005446207260909924,0.007938943678966774
4313,2022-10-31,AAPL,0.05833307733681327,0.05735965557266612
18270,2022-10-31,ABT,0.02078059505184473,0.021751869313623443
20733,2022-10-31,ACHR,0.056894446238284345,0.02495451057883241
30585,2022-10-31,ACN,0.020340904964316606,0.023971402856927556
11702,2022-10-31,AMZN,0.015729823975897488,0.02935222425141166
10060,2022-10-31,BRK-B,0.01911907709824609,0.024532982679269066
5134,2022-10-31,COST,0.017764076196174292,0.024202291663096214
27301,2022-10-31,CRM,0.026606427452971343,0.01289436782106832
13344,2022-10-31,CRWD,0.013251031397089164,0.017297918903568358
24838,2022-10-31,CVX,0.004311447429383177,0.003963461531044279
14986,2022-10-31,GOOG,0.0696909637379953,0.03735422632685324
3492,2022-10-31,GOOGL,0.06782860717077954,0.03938044209795934
12523,2022-10-31,HD,0.014367489426514808,0.017566601962877567
26480,2022-10-31,IBM,0.014843740569341906,0.016993759485551003
17449,2022-10-31,INTU,0.02105526622226203,0.018016670836329397
28122,2022-10-31,ISRG,0.00800507269164122,0.005622472915116299
19091,2022-10-31,JNJ,0.007164981156761838,0.01030190869007185
2671,2022-10-31,JPM,0.00447096958850736,0.006767639473171464
5955,2022-10-31,KO,0.009445653555777402,0.017821717681534635
1029,2022-10-31,MCD,0.017861192559420074,0.02374990377809279
8418,2022-10-31,META,0.13384502692598374,0.1331267504444519
28943,2022-10-31,MRK,0.0031752354459206604,0.004697428934829262
15807,2022-10-31,MSFT,0.05869302218795419,0.0335582359378825
6776,2022-10-31,NFLX,0.017903709055809777,0.004747945730288656
9239,2022-10-31,NVDA,0.039203626545130994,0.037505100184996636
19912,2022-10-31,ORCL,0.012978864420757689,0.013271480188521695
22375,2022-10-31,PEP,0.010207434416231734,0.012212788472071693
208,2022-10-31,PG,0.012764575605092442,0.01576295913046371
29764,2022-10-31,PGR,0.019516893594859742,0.026529544488270267
16628,2022-10-31,PLTR,0.008373197956039316,0.007691728912674751
7597,2022-10-31,PM,0.017098354328135647,0.02180463187074799
23196,2022-10-31,RTX,0.010798331074891332,0.019280295329677573
21554,2022-10-31,TMO,0.01695301821034257,0.015065729181982951
1850,2022-10-31,TSLA,0.006664039335826205,0.009967075851658276
14165,2022-10-31,UNH,0.01003885616307653,0.009975033112840063
24017,2022-10-31,VZ,0.025985370232175085,0.02806218847109745
25659,2022-10-31,WFC,0.008214454617303584,0.011888811951234913
10881,2022-10-31,WMT,0.007938943678966774,0.008545104154001837
4314,2022-11-01,AAPL,0.05735965557266612,0.05314372443674507
18271,2022-11-01,ABT,0.021751869313623443,0.01643148126281345
20734,2022-11-01,ACHR,0.02495451057883241,0.03731668663937774
30586,2022-11-01,ACN,0.023971402856927556,0.024995012244369123
11703,2022-11-01,AMZN,0.02935222425141166,0.03082922419317309
10061,2022-11-01,BRK-B,0.024532982679269066,0.025437608300250842
5135,2022-11-01,COST,0.024202291663096214,0.02408541868943185
27302,2022-11-01,CRM,0.01289436782106832,0.018920784419294925
13345,2022-11-01,CRWD,0.017297918903568358,0.005679261761594923
24839,2022-11-01,CVX,0.003963461531044279,0.003351340829832099
14987,2022-11-01,GOOG,0.03735422632685324,0.04488330549088461
3493,2022-11-01,GOOGL,0.03938044209795934,0.04482924165877802
12524,2022-11-01,HD,0.017566601962877567,0.01803209421185029
26481,2022-11-01,IBM,0.016993759485551003,0.01667485033675696
17450,2022-11-01,INTU,0.018016670836329397,0.05080849704127905
28123,2022-11-01,ISRG,0.005622472915116299,0.004782834316787884
19092,2022-11-01,JNJ,0.01030190869007185,0.011523831924878459
2672,2022-11-01,JPM,0.006767639473171464,0.010034069174289903
5956,2022-11-01,KO,0.017821717681534635,0.01819288071587975
1030,2022-11-01,MCD,0.02374990377809279,0.022485957573140695
8419,2022-11-01,META,0.1331267504444519,0.04541336792237748
28944,2022-11-01,MRK,0.004697428934829262,0.01279211201906275
15808,2022-11-01,MSFT,0.0335582359378825,0.03272859924024655
6777,2022-11-01,NFLX,0.004747945730288656,0.006846313165150948
9240,2022-11-01,NVDA,0.037505100184996636,0.037542403639814724
19913,2022-11-01,ORCL,0.013271480188521695,0.020855251349098346
22376,2022-11-01,PEP,0.012212788472071693,0.013154228226389173
209,2022-11-01,PG,0.01576295913046371,0.015601790141085292
29765,2022-11-01,PGR,0.026529544488270267,0.027226139018136072
16629,2022-11-01,PLTR,0.007691728912674751,0.01679842451218816
7598,2022-11-01,PM,0.02180463187074799,0.022010303661754247
23197,2022-11-01,RTX,0.019280295329677573,0.0198917918510949
21555,2022-11-01,TMO,0.015065729181982951,0.006605924324302393
1851,2022-11-01,TSLA,0.009967075851658276,0.010066264740360327
14166,2022-11-01,UNH,0.009975033112840063,0.016082760479975377
24018,2022-11-01,VZ,0.02806218847109745,0.026378118041667162
25660,2022-11-01,WFC,0.011888811951234913,0.015191321545599039
10882,2022-11-01,WMT,0.008545104154001837,0.009109689402355538
4315,2022-11-02,AAPL,0.05314372443674507,0.012072550011588174
18272,2022-11-02,ABT,0.01643148126281345,0.008284258748095215
20735,2022-11-02,ACHR,0.03731668663937774,0.016310434022011062
30587,2022-11-02,ACN,0.024995012244369123,0.012385875025479895
11704,2022-11-02,AMZN,0.03082922419317309,0.024676991708092247
10062,2022-11-02,BRK-B,0.025437608300250842,0.007088462677531014
5136,2022-11-02,COST,0.02408541868943185,0.014917289286187234
27303,2022-11-02,CRM,0.018920784419294925,0.030617684403603806
13346,2022-11-02,CRWD,0.005679261761594923,0.039946510627299495
24840,2022-11-02,CVX,0.003351340829832099,0.015407434780808789
14988,2022-11-02,GOOG,0.04488330549088461,0.012520111629203844
3494,2022-11-02,GOOGL,0.04482924165877802,0.012994603475979553
12525,2022-11-02,HD,0.01803209421185029,0.012483024988082275
26482,2022-11-02,IBM,0.01667485033675696,0.005098681804310599
17451,2022-11-02,INTU,0.05080849704127905,0.034996736405703575
28124,2022-11-02,ISRG,0.004782834316787884,0.02855601725847297
19093,2022-11-02,JNJ,0.011523831924878459,0.005926726594045403
2673,2022-11-02,JPM,0.010034069174289903,0.014054018940306081
5957,2022-11-02,KO,0.01819288071587975,0.006337407876852474
1031,2022-11-02,MCD,0.022485957573140695,0.005464976797582895
8420,2022-11-02,META,0.04541336792237748,0.04474953985885402
28945,2022-11-02,MRK,0.01279211201906275,0.009282038430824894
15809,2022-11-02,MSFT,0.03272859924024655,0.010934608207002232
6778,2022-11-02,NFLX,0.006846313165150948,0.019001564372172736
9241,2022-11-02,NVDA,0.037542403639814724,0.01590752001206515
19914,2022-11-02,ORCL,0.020855251349098346,0.01764316706994993
22377,2022-11-02,PEP,0.013154228226389173,0.0057353182950731565
210,2022-11-02,PG,0.015601790141085292,0.008085366898216297
29766,2022-11-02,PGR,0.027226139018136072,0.008567511938178876
16630,2022-11-02,PLTR,0.01679842451218816,0.03353629297822665
7599,2022-11-02,PM,0.022010303661754247,0.012555025621914767
23198,2022-11-02,RTX,0.0198917918510949,0.011183758530037037
21556,2022-11-02,TMO,0.006605924324302393,0.03822681509102546
1852,2022-11-02,TSLA,0.010066264740360327,0.031776963820293
14167,2022-11-02,UNH,0.016082760479975377,0.010806575758136918
24019,2022-11-02,VZ,0.026378118041667162,0.008537190628725808
25661,2022-11-02,WFC,0.015191321545599039,0.01505485813036884
10883,2022-11-02,WMT,0.009109689402355538,0.002704165411869377
